"","unitid","instnm","semester","quarter","year"
"8423",199139,"UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE",1,0,1997
"8424",199139,"UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE",1,0,1998
"8425",199139,"UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE",1,0,1999
"8426",199139,"UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE",1,0,2000
"8427",199139,"UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE",1,0,2001
"8428",199139,"UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE",1,0,2002
"8429",199139,"UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE",1,0,2003
"8430",199139,"UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE",1,0,2004
"8431",199139,"University of North Carolina at Charlotte",1,0,2005
"8432",199139,"University of North Carolina at Charlotte",1,0,2006
"8433",199139,"University of North Carolina at Charlotte",1,0,2007
"8434",199139,"University of North Carolina at Charlotte",1,0,2008
"8435",199139,"University of North Carolina at Charlotte",1,0,2009
"8436",199139,"University of North Carolina at Charlotte",1,0,2010
"8437",199148,"UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",1,0,1991
"8438",199148,"UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",1,0,1992
"8439",199148,"UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",1,0,1993
"8440",199148,"UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",1,0,1995
"8441",199148,"UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",1,0,1996
"8442",199148,"UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",1,0,1997
"8443",199148,"UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",1,0,1998
"8444",199148,"UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",1,0,1999
"8445",199148,"UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",1,0,2000
"8446",199148,"UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",1,0,2001
"8447",199148,"UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",1,0,2002
"8448",199148,"UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",1,0,2003
"8449",199148,"UNIVERSITY OF NORTH CAROLINA AT GREENSBORO",1,0,2004
"8450",199148,"University of North Carolina at Greensboro",1,0,2005
"8451",199148,"University of North Carolina at Greensboro",1,0,2006
"8452",199148,"University of North Carolina at Greensboro",1,0,2007
"8453",199148,"University of North Carolina at Greensboro",1,0,2008
"8454",199148,"University of North Carolina at Greensboro",1,0,2009
"8455",199148,"University of North Carolina at Greensboro",1,0,2010
"8456",199157,"NORTH CAROLINA CENTRAL UNIVERSITY",1,0,1991
"8457",199157,"NORTH CAROLINA CENTRAL UNIVERSITY",1,0,1992
"8458",199157,"NORTH CAROLINA CENTRAL UNIVERSITY",1,0,1993
"8459",199157,"NORTH CAROLINA CENTRAL UNIVERSITY",1,0,1995
"8460",199157,"NORTH CAROLINA CENTRAL UNIVERSITY",1,0,1996
"8461",199157,"NORTH CAROLINA CENTRAL UNIVERSITY",1,0,1997
"8462",199157,"NORTH CAROLINA CENTRAL UNIVERSITY",1,0,1998
"8463",199157,"NORTH CAROLINA CENTRAL UNIVERSITY",1,0,1999
"8464",199157,"NORTH CAROLINA CENTRAL UNIVERSITY",1,0,2000
"8465",199157,"NORTH CAROLINA CENTRAL UNIVERSITY",1,0,2001
"8466",199157,"NORTH CAROLINA CENTRAL UNIVERSITY",1,0,2002
"8467",199157,"NORTH CAROLINA CENTRAL UNIVERSITY",1,0,2003
"8468",199157,"NORTH CAROLINA CENTRAL UNIVERSITY",1,0,2004
"8469",199157,"North Carolina Central University",1,0,2005
"8470",199157,"North Carolina Central University",1,0,2006
"8471",199157,"North Carolina Central University",1,0,2007
"8472",199157,"North Carolina Central University",1,0,2008
"8473",199157,"North Carolina Central University",1,0,2009
"8474",199157,"North Carolina Central University",1,0,2010
"8475",199193,"NORTH CAROLINA STATE UNIVERSITY AT RALEIGH",1,0,1991
